"Data"	"t_value"	"FDR"	"pvalue"
gi|14670361|ref|NM_032050.1| Homo sapiens POZ (BTB) and AT hook containing zinc finger 1 (PATZ1), transcript variant 2, mRNA	c(t = -0.361149315993628)	0.896081164590098	0.721502185796289
gi|14670365|ref|NM_032052.1| Homo sapiens POZ (BTB) and AT hook containing zinc finger 1 (PATZ1), transcript variant 3, mRNA	c(t = -3.33148280648204)	0.0310852168157446	0.00302808809164027
gi|14670359|ref|NM_014323.2| Homo sapiens POZ (BTB) and AT hook containing zinc finger 1 (PATZ1), transcript variant 1, mRNA	c(t = 0.669481715960636)	0.792248337216549	0.51062252046049
gi|14670363|ref|NM_032051.1| Homo sapiens POZ (BTB) and AT hook containing zinc finger 1 (PATZ1), transcript variant 4, mRNA	c(t = -1.67415854304463)	0.401634879764709	0.108814320545081
gi|51093843|ref|NM_004147.3| Homo sapiens developmentally regulated GTP binding protein 1 (DRG1), mRNA	c(t = -1.96231353273248)	0.321825204463259	0.0628116175824172
gi|256818793|ref|NM_019843.3| Homo sapiens eukaryotic translation initiation factor 4E nuclear import factor 1 (EIF4ENIF1), transcript variant 1, mRNA	c(t = -0.0538792989138871)	0.989166777271606	0.957549574345117
gi|385251383|ref|NM_001007467.2| Homo sapiens Sfi1 homolog, spindle assembly associated (yeast) (SFI1), transcript variant 1, mRNA	c(t = -0.224761991753478)	0.930308704817503	0.824515132909586
gi|385251384|ref|NM_014775.3| Homo sapiens Sfi1 homolog, spindle assembly associated (yeast) (SFI1), transcript variant 2, mRNA	c(t = 0.543384714644115)	0.832884754991339	0.592329921587251
gi|385251385|ref|NM_001258325.1| Homo sapiens Sfi1 homolog, spindle assembly associated (yeast) (SFI1), transcript variant 3, mRNA	c(t = -1.73588610963821)	0.383298408151452	0.0977500256262618
gi|385251389|ref|NM_001258327.1| Homo sapiens Sfi1 homolog, spindle assembly associated (yeast) (SFI1), transcript variant 5, mRNA	c(t = 0.00911997990831722)	0.996098240567252	0.992833551084638
gi|385251387|ref|NM_001258326.1| Homo sapiens Sfi1 homolog, spindle assembly associated (yeast) (SFI1), transcript variant 4, mRNA	c(t = -0.480546323649243)	0.856189266699289	0.635951844976032
gi|34147578|ref|NM_014338.3| Homo sapiens phosphatidylserine decarboxylase (PISD), mRNA	c(t = -8.92675358303411)	1.12892735589884e-06	5.49858072888325e-08
gi|209969818|ref|NM_173566.2| Homo sapiens proline rich 14-like (PRR14L), mRNA	c(t = -2.4231841667436)	0.171190973115246	0.0242325121761307
gi|339276032|ref|NM_001242897.1| Homo sapiens DEP domain containing 5 (DEPDC5), transcript variant 5, mRNA	c(t = -0.815056033803014)	0.745097803071553	0.424345838768117
gi|339276034|ref|NM_001007188.2| Homo sapiens DEP domain containing 5 (DEPDC5), transcript variant 2, mRNA	c(t = -1.27093018512111)	0.545771296051055	0.217643956720512
gi|339276031|ref|NM_001136029.2| Homo sapiens DEP domain containing 5 (DEPDC5), transcript variant 3, mRNA	c(t = -1.60819334288332)	0.435563279748143	0.123310152257465
gi|61744461|ref|NM_003405.3| Homo sapiens tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide (YWHAH), mRNA	c(t = -0.155446096943632)	0.95199369906966	0.877956576337989
gi|372622381|ref|NM_001256314.1| Homo sapiens solute carrier family 5 (sodium/glucose cotransporter), member 1 (SLC5A1), transcript variant 2, mRNA	c(t = -1.2077702300551)	0.577603213116869	0.240008641066827
gi|339276014|ref|NR_040114.1| Homo sapiens adaptor-related protein complex 1, beta 1 subunit pseudogene 1 (AP1B1P1), non-coding RNA	c(t = -5.96529807128237)	0.000122210783314377	9.3006684409724e-06
gi|60592763|ref|NM_001010859.1| Homo sapiens chromosome 22 open reading frame 42 (C22orf42), mRNA	c(t = -1.33387091169458)	0.534080668396614	0.195910869229199
gi|227116305|ref|NM_001159545.1| Homo sapiens ret finger protein-like 2 (RFPL2), transcript variant 3, mRNA	c(t = -1.02582434744266)	0.644702648305992	0.316742338528858
gi|227116302|ref|NM_001098527.2| Homo sapiens ret finger protein-like 2 (RFPL2), transcript variant 2, mRNA	c(t = -1.05295330301427)	0.640072320231656	0.304688432177816
gi|227116307|ref|NM_001159546.1| Homo sapiens ret finger protein-like 2 (RFPL2), transcript variant 4, mRNA	c(t = -1.82779514206649)	0.357326243176788	0.0821252096190183
gi|227116304|ref|NM_006605.3| Homo sapiens ret finger protein-like 2 (RFPL2), transcript variant 1, mRNA	c(t = -2.35017252880573)	0.191830342196558	0.0289425295575698
gi|215422395|ref|NM_014227.2| Homo sapiens solute carrier family 5 (glucose activated ion channel), member 4 (SLC5A4), mRNA	c(t = 0.953600730035383)	0.683784236551126	0.351047643537205
gi|149408133|ref|NM_006604.2| Homo sapiens ret finger protein-like 3 (RFPL3), transcript variant 2, mRNA	c(t = 0.716020388651803)	0.775373559923266	0.481510521230887
gi|149408134|ref|NM_001098535.1| Homo sapiens ret finger protein-like 3 (RFPL3), transcript variant 1, mRNA	c(t = -0.269052733352183)	0.926803592889685	0.790397569859354
gi|81158085|ref|NR_001450.2| Homo sapiens RFPL3 antisense (RFPL3S), transcript variant 2, antisense RNA	c(t = -1.03165164583069)	0.644702648305992	0.313588060936963
gi|336594682|ref|NR_038918.1| Homo sapiens uncharacterized LOC339666 (LOC339666), non-coding RNA	c(t = 0.641678207022274)	0.799610674430135	0.528464301388885
gi|74229026|ref|NM_012179.3| Homo sapiens F-box protein 7 (FBXO7), transcript variant 1, mRNA	c(t = 1.73990810864297)	0.382961527541447	0.0959456798864937
gi|384229052|ref|NM_001257990.1| Homo sapiens F-box protein 7 (FBXO7), transcript variant 3, mRNA	c(t = 0.279888839788423)	0.926803592889685	0.783348547706275
gi|74229028|ref|NM_001033024.1| Homo sapiens F-box protein 7 (FBXO7), transcript variant 2, mRNA	c(t = -0.912960225069669)	0.693061048030822	0.372084022921108
gi|209413755|ref|NM_001135774.1| Homo sapiens synapsin III (SYN3), transcript variant IIIg, mRNA	c(t = -1.71025458761106)	0.386919361131478	0.10129395755649
gi|209413753|ref|NM_133633.2| Homo sapiens synapsin III (SYN3), transcript variant IIIc, mRNA	c(t = -2.08398725434579)	0.286784107999281	0.0517982980016628
gi|209413751|ref|NM_003490.3| Homo sapiens synapsin III (SYN3), transcript variant IIIa, mRNA	c(t = -0.986352441984196)	0.660498722403266	0.33477332505371
gi|75905820|ref|NM_000362.4| Homo sapiens TIMP metallopeptidase inhibitor 3 (TIMP3), mRNA	c(t = -0.00495046211466217)	0.996098240567252	0.996098240567252
gi|189083834|ref|NM_133642.3| Homo sapiens like-glycosyltransferase (LARGE), transcript variant 2, mRNA	c(t = -0.499530822128257)	0.850410838453848	0.622599106995892
gi|337756898|ref|NR_039921.1| Homo sapiens microRNA 4764 (MIR4764), microRNA	c(t = -0.437080989255493)	0.865115941825819	0.666792427655101
gi|336595307|ref|NR_038950.1| Homo sapiens LARGE antisense RNA 1 (LARGE-AS1), transcript variant 2, non-coding RNA	c(t = -0.829635483813684)	0.739025101542302	0.415916241069005
gi|239787903|ref|NM_001003681.2| Homo sapiens HMG box domain containing 4 (HMGXB4), transcript variant 1, mRNA	c(t = -0.0881894185472732)	0.979888866484028	0.930670704240538
gi|209180447|ref|NM_001135729.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 3, mRNA	c(t = 1.80152550274406)	0.363879662753525	0.0854133249456332
gi|209180451|ref|NR_024194.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 5, non-coding RNA	c(t = 0.304666238730474)	0.920526303456346	0.763602489168506
gi|209180456|ref|NM_001135732.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 2, mRNA	c(t = -1.0499350967934)	0.640072320231656	0.305909754265967
gi|209180445|ref|NM_005488.2| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 1, mRNA	c(t = 0.271157457647801)	0.926803592889685	0.788837396095775
gi|209180449|ref|NM_001135730.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 4, mRNA	c(t = -1.4239554658169)	0.501239226657234	0.168605584613773
gi|209180452|ref|NR_024195.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 6, non-coding RNA	c(t = -0.254367954814104)	0.927600147905322	0.801774830274613
gi|298676487|ref|NM_002133.2| Homo sapiens heme oxygenase (decycling) 1 (HMOX1), mRNA	c(t = -0.172712734595177)	0.945207605893533	0.864641965208544
gi|143770796|ref|NM_006739.3| Homo sapiens minichromosome maintenance complex component 5 (MCM5), mRNA	c(t = -0.747445863993854)	0.766226435309497	0.462709402333153
gi|22027485|ref|NM_014310.3| Homo sapiens RASD family, member 2 (RASD2), mRNA	c(t = 0.0760137883328195)	0.983023902773662	0.940153806051597
gi|44955884|ref|NM_203377.1| Homo sapiens myoglobin (MB), transcript variant 2, mRNA	c(t = -0.505370431271367)	0.850410838453848	0.618489579585148
gi|44955876|ref|NM_005368.2| Homo sapiens myoglobin (MB), transcript variant 1, mRNA	c(t = -0.787119042636286)	0.752680493439074	0.439922845480372
gi|133925802|ref|NM_001082578.1| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 5, mRNA	c(t = 0.609137686550138)	0.807398550060791	0.548928007134105
gi|133925798|ref|NM_001082576.1| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 3, mRNA	c(t = -0.97196382388612)	0.670227987136089	0.341744864064825
gi|133925800|ref|NM_001082577.1| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 4, mRNA	c(t = -1.31361266998642)	0.534760982381931	0.204611235667376
gi|133925797|ref|NM_001031695.2| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 1, mRNA	c(t = -0.720932601435038)	0.77489356604776	0.478853558318707
gi|133925796|ref|NM_014309.2| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 2, mRNA	c(t = -1.12293778179493)	0.624215190952029	0.273628576855684
gi|240849172|ref|NM_145642.2| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant beta/b, mRNA	c(t = -0.768588804016295)	0.756842163046272	0.450419004187355
gi|240849182|ref|NR_027834.1| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant alpha/b, non-coding RNA	c(t = -0.269119980162748)	0.926803592889685	0.790732184234277
gi|240849177|ref|NR_027833.1| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant alpha/a, non-coding RNA	c(t = -0.250034765304226)	0.927821560213392	0.804959344477372
gi|22035656|ref|NM_145660.1| Homo sapiens apolipoprotein L, 4 (APOL4), transcript variant b, mRNA	c(t = -1.37315311793783)	0.519798497088708	0.183551371879118
gi|22035652|ref|NM_145637.1| Homo sapiens apolipoprotein L, 2 (APOL2), transcript variant beta, mRNA	c(t = -1.64238059711498)	0.417680273222207	0.116975906047011
gi|22035654|ref|NM_030882.2| Homo sapiens apolipoprotein L, 2 (APOL2), transcript variant alpha, mRNA	c(t = -1.51742818823921)	0.457777636329341	0.143534540462472
gi|211938438|ref|NM_145343.2| Homo sapiens apolipoprotein L, 1 (APOL1), transcript variant 2, mRNA	c(t = -0.786633749718461)	0.752680493439074	0.439908997298474
gi|211938439|ref|NM_001136540.1| Homo sapiens apolipoprotein L, 1 (APOL1), transcript variant 3, mRNA	c(t = -3.27184267185015)	0.0383358528663821	0.00379274039012913
gi|211938437|ref|NM_003661.3| Homo sapiens apolipoprotein L, 1 (APOL1), transcript variant 1, mRNA	c(t = -0.100417453861561)	0.975133920242134	0.921426068665526
gi|225703132|ref|NM_002473.4| Homo sapiens myosin, heavy chain 9, non-muscle (MYH9), mRNA	c(t = -0.905501229050717)	0.693061048030822	0.375070636284505
gi|156139140|ref|NM_001102371.1| Homo sapiens FAD-dependent oxidoreductase domain containing 2 (FOXRED2), transcript variant 2, mRNA	c(t = -0.329253744576265)	0.90950103944022	0.745092841207409
gi|156139138|ref|NM_024955.5| Homo sapiens FAD-dependent oxidoreductase domain containing 2 (FOXRED2), transcript variant 1, mRNA	c(t = -2.66086989663833)	0.119077094981199	0.0142764645890646
gi|83367070|ref|NM_003753.3| Homo sapiens eukaryotic translation initiation factor 3, subunit D (EIF3D), mRNA	c(t = -1.08409016751599)	0.63137332703279	0.290272992127103
gi|313482781|ref|NM_006078.3| Homo sapiens calcium channel, voltage-dependent, gamma subunit 2 (CACNG2), mRNA	c(t = -2.57002327846436)	0.150304786044879	0.0196745990865443
gi|374074936|ref|NR_033531.2| Homo sapiens intraflagellar transport 27 homolog (Chlamydomonas) (IFT27), transcript variant 4, non-coding RNA	c(t = 6.33306717742783)	0.000116759186098252	8.70806715192443e-06
gi|163644266|ref|NM_013416.3| Homo sapiens neutrophil cytosolic factor 4, 40kDa (NCF4), transcript variant 2, mRNA	c(t = -1.74491557529673)	0.382961527541447	0.0955005904325812
gi|163644268|ref|NM_000631.4| Homo sapiens neutrophil cytosolic factor 4, 40kDa (NCF4), transcript variant 1, mRNA	c(t = 7.35757271081079)	4.9900938929929e-06	2.81025074643436e-07
gi|183227683|ref|NM_000395.2| Homo sapiens colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) (CSF2RB), mRNA	c(t = -0.653806463311282)	0.79754783034469	0.521004950806084
gi|337299679|ref|NR_038954.1| Homo sapiens uncharacterized protein FLJ39582-like (LOC100506241), non-coding RNA	c(t = 5.65283968732549)	0.000144653042907323	1.12287750202031e-05
gi|255759946|ref|NM_001163857.1| Homo sapiens testis expressed 33 (TEX33), transcript variant 1, mRNA	c(t = -0.44992416046539)	0.859475510095025	0.658521242277447
gi|395394070|ref|NM_001270483.1| Homo sapiens thiosulfate sulfurtransferase (rhodanese) (TST), transcript variant 2, mRNA	c(t = -0.037872253217286)	0.992860280779787	0.970192237839609
gi|372622379|ref|NM_001130517.2| Homo sapiens mercaptopyruvate sulfurtransferase (MPST), transcript variant 3, mRNA	c(t = 0.880154449616412)	0.708967541372527	0.388475365135632
gi|372622377|ref|NM_001013436.2| Homo sapiens mercaptopyruvate sulfurtransferase (MPST), transcript variant 2, mRNA	c(t = -1.06885422894452)	0.63137332703279	0.29672347507122
gi|372622376|ref|NM_021126.5| Homo sapiens mercaptopyruvate sulfurtransferase (MPST), transcript variant 1, mRNA	c(t = -0.0107772448538873)	0.996098240567252	0.991501608595389
gi|169234777|ref|NM_024681.2| Homo sapiens potassium channel tetramerization domain containing 17 (KCTD17), mRNA	c(t = -0.995683802746992)	0.65561240244256	0.331298809149056
gi|56682967|ref|NM_153609.2| Homo sapiens transmembrane protease, serine 6 (TMPRSS6), mRNA	c(t = -1.44681823038028)	0.497980259607172	0.162776473228476
gi|390979670|ref|NM_000878.3| Homo sapiens interleukin 2 receptor, beta (IL2RB), mRNA	c(t = -1.57833680266837)	0.443696356363176	0.128881891200706
gi|32967299|ref|NM_182486.1| Homo sapiens C1q and tumor necrosis factor related protein 6 (C1QTNF6), transcript variant 2, mRNA	c(t = -2.18359239435071)	0.236946857600405	0.0400246285968505
gi|520262262|ref|NM_002872.4| Homo sapiens ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2) (RAC2), mRNA	c(t = -1.87764057395084)	0.339139630868243	0.0738157796258125
gi|146149115|ref|NM_052906.3| Homo sapiens extracellular leucine-rich repeat and fibronectin type III domain containing 2 (ELFN2), mRNA	c(t = -3.09262306548427)	0.0528828886798761	0.00563440214245255
gi|261824029|ref|NM_002405.3| Homo sapiens MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase (MFNG), transcript variant 1, mRNA	c(t = -0.32973847946721)	0.90950103944022	0.746150776648826
gi|261824030|ref|NM_001166343.1| Homo sapiens MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase (MFNG), transcript variant 2, mRNA	c(t = 0.671727068231462)	0.792248337216549	0.509383334168751
gi|51093860|ref|NM_014550.3| Homo sapiens caspase recruitment domain family, member 10 (CARD10), mRNA	c(t = -1.59622451316898)	0.436425543461223	0.1248828039128
gi|160298203|ref|NM_152243.2| Homo sapiens CDC42 effector protein (Rho GTPase binding) 1 (CDC42EP1), mRNA	c(t = 9.66836621029663)	3.12973309081127e-07	9.7022490143824e-09
gi|51173752|ref|NM_006498.2| Homo sapiens lectin, galactoside-binding, soluble, 2 (LGALS2), mRNA	c(t = 5.90092924701418)	8.76383355606184e-05	6.26940908881136e-06
gi|289577048|ref|NM_001001560.2| Homo sapiens golgi-associated, gamma adaptin ear containing, ARF binding protein 1 (GGA1), transcript variant 2, mRNA	c(t = 0.218600852856467)	0.930308704817503	0.829773060917895
gi|289577049|ref|NM_001001561.2| Homo sapiens golgi-associated, gamma adaptin ear containing, ARF binding protein 1 (GGA1), transcript variant 3, mRNA	c(t = -0.0627479106656131)	0.988465443096526	0.950554824707527
gi|289577052|ref|NM_001172688.1| Homo sapiens golgi-associated, gamma adaptin ear containing, ARF binding protein 1 (GGA1), transcript variant 5, mRNA	c(t = -2.75327342535106)	0.100523727502684	0.011628315510204
gi|85815828|ref|NM_018957.3| Homo sapiens SH3-domain binding protein 1 (SH3BP1), mRNA	c(t = -0.26590744097185)	0.926803592889685	0.792790896809746
gi|85815825|ref|NM_020315.4| Homo sapiens pyridoxal (pyridoxine, vitamin B6) phosphatase (PDXP), mRNA	c(t = 0.456985422748972)	0.858961323563125	0.652392238140029
gi|85815826|ref|NM_002305.3| Homo sapiens lectin, galactoside-binding, soluble, 1 (LGALS1), mRNA	c(t = -0.0333759474077132)	0.993383459748863	0.973727470438764
gi|214830856|ref|NM_001039141.2| Homo sapiens TRIO and F-actin binding protein (TRIOBP), transcript variant 6, mRNA	c(t = -1.24385047544804)	0.557435987034987	0.227302127712667
gi|88501739|ref|NM_007032.5| Homo sapiens TRIO and F-actin binding protein (TRIOBP), transcript variant 1, mRNA	c(t = 0.661231908232214)	0.792955266030849	0.51536057624836
gi|78191793|ref|NM_138632.2| Homo sapiens TRIO and F-actin binding protein (TRIOBP), transcript variant 2, mRNA	c(t = -1.43272322690685)	0.49907176342964	0.166357254476547
gi|85838503|ref|NM_005318.3| Homo sapiens H1 histone family, member 0 (H1F0), mRNA	c(t = -1.35301659846226)	0.524858607327364	0.190212713483047
gi|284448555|ref|NM_001171690.1| Homo sapiens glycine C-acetyltransferase (GCAT), transcript variant 1, mRNA	c(t = 0.216186619671458)	0.930444191133213	0.831310106842003
gi|284448554|ref|NM_014291.3| Homo sapiens glycine C-acetyltransferase (GCAT), transcript variant 2, mRNA	c(t = -1.98917455434079)	0.313006601680801	0.059351423554329
gi|4503906|ref|NM_003614.1| Homo sapiens galanin receptor 3 (GALR3), mRNA	c(t = -3.9345899822671)	0.0141921078476321	0.00129608290845955
gi|304361766|ref|NR_036556.1| Homo sapiens ankyrin repeat domain 54 (ANKRD54), transcript variant 2, non-coding RNA	c(t = -0.828147546555804)	0.741376123312012	0.419353275502672
gi|262206319|ref|NR_030396.1| Homo sapiens microRNA 659 (MIR659), microRNA	c(t = 1.13122724226456)	0.620847989447336	0.270262595101884
gi|339275829|ref|NM_016091.3| Homo sapiens eukaryotic translation initiation factor 3, subunit L (EIF3L), transcript variant 1, mRNA	c(t = -9.87480873481485)	1.57985180446136e-07	3.74824545753259e-09
gi|333470695|ref|NM_001207062.1| Homo sapiens chromosome 22 open reading frame 23 (C22orf23), transcript variant 2, mRNA	c(t = -0.343089686892545)	0.901730946032118	0.734855317836003
gi|333470693|ref|NM_032561.4| Homo sapiens chromosome 22 open reading frame 23 (C22orf23), transcript variant 1, mRNA	c(t = 11.6198927182195)	3.01395895796868e-08	7.41560971514502e-11
gi|30179898|ref|NM_006941.3| Homo sapiens SRY (sex determining region Y)-box 10 (SOX10), mRNA	c(t = -0.954599143979746)	0.683784236551126	0.351779409367246
gi|88758601|ref|NM_012407.3| Homo sapiens protein interacting with PRKCA 1 (PICK1), transcript variant 1, mRNA	c(t = -0.356027209187373)	0.899910395774917	0.725955113791029
gi|88758602|ref|NM_001039584.1| Homo sapiens protein interacting with PRKCA 1 (PICK1), transcript variant 3, mRNA	c(t = 0.582251145409647)	0.82224451205701	0.56633612290044
gi|52486193|ref|NM_003560.2| Homo sapiens phospholipase A2, group VI (cytosolic, calcium-independent) (PLA2G6), transcript variant 1, mRNA	c(t = -1.84270486073187)	0.351914868713129	0.0789384557483212
gi|239048349|ref|NM_001161572.1| Homo sapiens v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F (MAFF), transcript variant 3, mRNA	c(t = -0.842066720448929)	0.732506782361291	0.409178065641695
gi|239048296|ref|NM_012323.3| Homo sapiens v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F (MAFF), transcript variant 1, mRNA	c(t = -8.0383200291146)	1.12892735589884e-06	5.45838121424063e-08
gi|239048389|ref|NM_001161574.1| Homo sapiens v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F (MAFF), transcript variant 5, mRNA	c(t = -1.40927545774091)	0.511954526531054	0.173280759554112
gi|239048387|ref|NM_001161573.1| Homo sapiens v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F (MAFF), transcript variant 4, mRNA	c(t = 0.0566911895486109)	0.988484490114062	0.955384552849969
gi|303519440|ref|NM_001195072.1| Homo sapiens transmembrane protein 184B (TMEM184B), transcript variant 3, mRNA	c(t = -1.81474313514909)	0.362430331003498	0.0838499395928944
gi|209969805|ref|NR_002821.2| Homo sapiens TPTE and PTEN homologous inositol lipid phosphatase pseudogene (LOC400927), non-coding RNA	c(t = 0.145058390427688)	0.956596089887211	0.886144345403696
gi|393290855|ref|NM_152868.2| Homo sapiens potassium inwardly-rectifying channel, subfamily J, member 4 (KCNJ4), transcript variant 1, mRNA	c(t = -1.45255866501485)	0.497980259607172	0.163990835466848
gi|4826797|ref|NM_004981.1| Homo sapiens potassium inwardly-rectifying channel, subfamily J, member 4 (KCNJ4), transcript variant 2, mRNA	c(t = -2.2285305673503)	0.234477220182109	0.0383354967530574
gi|522838275|ref|NM_006855.3| Homo sapiens KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3 (KDELR3), transcript variant 1, mRNA	c(t = 8.00407661575267)	2.47091144743062e-06	1.24109707405191e-07
gi|522838276|ref|NM_016657.2| Homo sapiens KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3 (KDELR3), transcript variant 2, mRNA	c(t = -1.08164468862814)	0.63137332703279	0.291124830041039
gi|148613854|ref|NM_006386.4| Homo sapiens DEAD (Asp-Glu-Ala-Asp) box helicase 17 (DDX17), transcript variant 1, mRNA	c(t = 0.0747439130858546)	0.983023902773662	0.941129428987266
gi|148613855|ref|NM_001098504.1| Homo sapiens DEAD (Asp-Glu-Ala-Asp) box helicase 17 (DDX17), transcript variant 3, mRNA	c(t = 0.107195941584448)	0.973390344123804	0.915609182143853
gi|506324312|ref|NM_007068.3| Homo sapiens DNA meiotic recombinase 1 (DMC1), transcript variant 1, mRNA	c(t = -1.88466562895977)	0.336664086541477	0.0727645362083556
gi|50959131|ref|NM_001002880.1| Homo sapiens chibby homolog 1 (Drosophila) (CBY1), transcript variant 2, mRNA	c(t = 0.929155977975569)	0.693061048030822	0.363058757908954
gi|50959116|ref|NM_015373.3| Homo sapiens chibby homolog 1 (Drosophila) (CBY1), transcript variant 1, mRNA	c(t = 0.405773758943277)	0.880018892145421	0.689097164542878
gi|56788357|ref|NM_020243.4| Homo sapiens translocase of outer mitochondrial membrane 22 homolog (yeast) (TOMM22), mRNA	c(t = 9.29720142475228)	1.6336593566777e-07	4.47577905939095e-09
gi|215598711|ref|NM_014876.5| Homo sapiens Josephin domain containing 1 (JOSD1), mRNA	c(t = -3.11901703648534)	0.0518755090985132	0.00544811282769773
gi|82546878|ref|NM_004286.4| Homo sapiens GTP binding protein 1 (GTPBP1), mRNA	c(t = -1.37990478545405)	0.518496910321386	0.182302566642679
gi|313760642|ref|NM_001199579.1| Homo sapiens Sad1 and UNC84 domain containing 2 (SUN2), transcript variant 1, mRNA	c(t = -1.75138977252971)	0.382961527541447	0.0939297795772521
gi|313760644|ref|NM_001199580.1| Homo sapiens Sad1 and UNC84 domain containing 2 (SUN2), transcript variant 3, mRNA	c(t = -1.8403562964465)	0.354035322134645	0.0805097001700339
gi|51093842|ref|NM_005740.2| Homo sapiens dynein, axonemal, light chain 4 (DNAL4), mRNA	c(t = -1.53606223926945)	0.454060243374949	0.138899921843592
gi|334724441|ref|NM_014293.3| Homo sapiens neuronal pentraxin receptor (NPTXR), mRNA	c(t = -2.49646661611712)	0.154423934380568	0.0206838755334702
gi|209969822|ref|NM_145699.3| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3A (APOBEC3A), transcript variant 1, mRNA	c(t = -2.4857493318876)	0.156849518306714	0.0215273151840099
gi|393715116|ref|NM_004900.4| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3B (APOBEC3B), transcript variant 1, mRNA	c(t = -1.80936287477814)	0.363879662753525	0.085485885599611
gi|393715118|ref|NM_001270411.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3B (APOBEC3B), transcript variant 2, mRNA	c(t = -0.577753962809482)	0.82224451205701	0.569438741226696
gi|22907038|ref|NM_014508.2| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3C (APOBEC3C), mRNA	c(t = -1.02930933254323)	0.644702648305992	0.31451873921821
gi|187608815|ref|NM_152426.3| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3D (APOBEC3D), mRNA	c(t = -0.00936660501548411)	0.996098240567252	0.992618763808067
gi|304282223|ref|NM_021822.3| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3G (APOBEC3G), mRNA	c(t = 9.8664647642743)	1.37983043561469e-07	2.94027794499325e-09
gi|260763895|ref|NM_001166003.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3H (APOBEC3H), transcript variant 1, mRNA	c(t = -10.5339537667337)	5.68423275786399e-08	6.05626016819603e-10
gi|260763893|ref|NM_001166002.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3H (APOBEC3H), transcript variant 3, mRNA	c(t = -1.52644654858417)	0.455756338279027	0.141380918826457
gi|208879461|ref|NM_002608.2| Homo sapiens platelet-derived growth factor beta polypeptide (PDGFB), transcript variant 1, mRNA	c(t = -0.155284202772276)	0.95199369906966	0.878094644803979
gi|22546029|ref|NR_000028.1| Homo sapiens small nucleolar RNA, C/D box 83B (SNORD83B), small nucleolar RNA	c(t = -0.910893344772357)	0.693061048030822	0.37296009563914
gi|22546028|ref|NR_000027.1| Homo sapiens small nucleolar RNA, C/D box 83A (SNORD83A), small nucleolar RNA	c(t = 4.79980262638569)	0.00143288958939034	0.000119952705352312
gi|22546031|ref|NR_000026.1| Homo sapiens RNA, U86 small nucleolar (RNU86), small nucleolar RNA	c(t = -0.370404555106667)	0.89260857580576	0.714630305744033
gi|71795636|ref|NR_002439.1| Homo sapiens small nucleolar RNA, C/D box 43 (SNORD43), small nucleolar RNA	c(t = 4.09679565449744)	0.00542278618289634	0.000478723894380498
gi|156630985|ref|NM_004711.4| Homo sapiens synaptogyrin 1 (SYNGR1), transcript variant 1a, mRNA	c(t = -0.293716903311947)	0.926803592889685	0.771735275036281
gi|156630986|ref|NM_145731.3| Homo sapiens synaptogyrin 1 (SYNGR1), transcript variant 1b, mRNA	c(t = -1.66100608334055)	0.406905119052164	0.111649475714767
gi|156630987|ref|NM_145738.2| Homo sapiens synaptogyrin 1 (SYNGR1), transcript variant 1c, mRNA	c(t = -0.902998501305611)	0.695335818947147	0.377830878788632
