Level,sample_01,sample_02,sample_03,sample_04,sample_05,sample_06,sample_07,sample_08,sample_09,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24
"gi|215422395|ref|NM_014227.2| Homo sapiens solute carrier family 5 (glucose activated ion channel), member 4 (SLC5A4), mRNA",794,197,577,723,81,162,549,760,162,143,378,92,1062,458,503,423,12,306,143,121,441,772,263,485
"gi|149408133|ref|NM_006604.2| Homo sapiens ret finger protein-like 3 (RFPL3), transcript variant 2, mRNA",5,383,32,29,63,35,207,3,13,13,277,12,408,6,54,530,564,319,149,92,115,27,1,153
"gi|149408134|ref|NM_001098535.1| Homo sapiens ret finger protein-like 3 (RFPL3), transcript variant 1, mRNA",433,620,482,227,404,48,432,545,115,8,47,279,402,48,216,4,383,211,9,262,18,341,248,346
"gi|81158081|ref|NR_002596.1| Homo sapiens RFPL3 antisense (RFPL3S), transcript variant 1, antisense RNA",112,90,22,51,263,104,179,19,282,21,109,23,248,100,37,236,1,511,458,171,788,91,109,100
"gi|81158085|ref|NR_001450.2| Homo sapiens RFPL3 antisense (RFPL3S), transcript variant 2, antisense RNA",4,240,29,67,290,259,212,439,571,62,384,35,682,44,785,191,467,419,83,210,29,147,426,467
"gi|336594682|ref|NR_038918.1| Homo sapiens uncharacterized LOC339666 (LOC339666), non-coding RNA",66,162,8,151,79,23,114,292,198,156,586,459,388,679,381,184,52,470,1084,343,21,1429,65,368
"gi|187936926|ref|NM_014306.4| Homo sapiens RNA 2',3'-cyclic phosphate and 5'-OH ligase (RTCB), mRNA",286,192,497,374,111,504,368,142,1313,338,66,64,143,242,1345,1224,294,727,232,242,317,782,338,61
"gi|229606121|ref|NM_174932.2| Homo sapiens BPI fold containing family C (BPIFC), mRNA",246,250,353,138,805,105,74,247,19,258,107,86,135,219,321,474,156,304,246,577,155,300,524,1030
"gi|74229026|ref|NM_012179.3| Homo sapiens F-box protein 7 (FBXO7), transcript variant 1, mRNA",1031,744,313,48,78,306,709,40,533,213,796,325,592,28,284,40,18,508,360,979,34,14,259,170
"gi|384229052|ref|NM_001257990.1| Homo sapiens F-box protein 7 (FBXO7), transcript variant 3, mRNA",718,206,91,421,75,1752,666,166,123,354,159,725,510,284,50,985,99,193,616,429,608,617,7,296
"gi|74229028|ref|NM_001033024.1| Homo sapiens F-box protein 7 (FBXO7), transcript variant 2, mRNA",313,60,114,469,315,219,464,58,60,15,52,1524,668,323,832,75,275,359,362,103,571,71,672,707
"gi|209413755|ref|NM_001135774.1| Homo sapiens synapsin III (SYN3), transcript variant IIIg, mRNA",249,225,1618,958,114,1544,138,1119,34,274,232,447,243,785,468,359,406,269,1364,186,440,18,1259,1812
"gi|209413753|ref|NM_133633.2| Homo sapiens synapsin III (SYN3), transcript variant IIIc, mRNA",79,947,505,544,196,783,347,37,325,211,480,670,8,1036,964,188,1162,207,374,130,285,38,654,43
"gi|209413751|ref|NM_003490.3| Homo sapiens synapsin III (SYN3), transcript variant IIIa, mRNA",429,52,1631,868,23,714,395,711,628,497,191,177,1,471,268,710,649,1525,147,1124,636,252,18,64
"gi|75905820|ref|NM_000362.4| Homo sapiens TIMP metallopeptidase inhibitor 3 (TIMP3), mRNA",966,383,295,908,1,390,595,280,1781,424,1888,1409,255,3510,784,820,4068,89,479,2437,671,243,2080,32
"gi|189083834|ref|NM_133642.3| Homo sapiens like-glycosyltransferase (LARGE), transcript variant 2, mRNA",1197,334,3842,749,143,23,136,1483,213,61,204,400,901,501,34,792,618,3618,1335,129,106,143,772,437
"gi|189083833|ref|NM_004737.4| Homo sapiens like-glycosyltransferase (LARGE), transcript variant 1, mRNA",88,1310,293,1161,349,1037,195,372,802,125,534,71,1831,1305,305,619,203,180,443,1276,105,378,113,103
"gi|337756898|ref|NR_039921.1| Homo sapiens microRNA 4764 (MIR4764), microRNA",1,10,12,25,1,5,1,3,13,61,10,23,4,4,16,1,19,7,46,6,34,2,32,1
"gi|336595297|ref|NR_038949.1| Homo sapiens LARGE antisense RNA 1 (LARGE-AS1), transcript variant 1, non-coding RNA",685,824,1082,3561,1533,67,395,625,2925,1805,556,750,924,182,121,163,1121,1829,187,444,191,279,929,257
"gi|336595307|ref|NR_038950.1| Homo sapiens LARGE antisense RNA 1 (LARGE-AS1), transcript variant 2, non-coding RNA",311,37,274,260,303,13,16,337,251,12,161,271,276,29,24,542,22,48,125,460,1047,175,128,36
"gi|57232758|ref|NM_001008494.1| Homo sapiens intestine-specific homeobox (ISX), mRNA",610,1718,1086,1814,3407,131,1261,1508,1646,1583,784,2853,515,706,954,1070,345,1113,571,1293,999,402,648,197
"gi|239787905|ref|NR_027780.1| Homo sapiens HMG box domain containing 4 (HMGXB4), transcript variant 2, non-coding RNA",472,630,176,606,154,335,349,261,287,50,240,378,1447,2920,3451,3315,286,1504,173,723,824,1495,717,854
"gi|239787903|ref|NM_001003681.2| Homo sapiens HMG box domain containing 4 (HMGXB4), transcript variant 1, mRNA",524,590,669,902,451,827,827,760,53,1428,579,86,315,375,489,30,214,23,26,665,716,277,542,1460
"gi|209180447|ref|NM_001135729.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 3, mRNA",698,10,406,489,286,408,262,712,313,237,405,1,603,297,130,358,736,208,303,689,747,108,67,616
"gi|209180451|ref|NR_024194.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 5, non-coding RNA",179,1335,141,289,149,360,69,211,369,658,54,189,347,90,98,753,213,1982,963,933,217,1275,1731,280
"gi|209180456|ref|NM_001135732.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 2, mRNA",82,406,978,512,479,322,801,286,108,52,97,327,12,325,30,1529,1780,37,1184,33,589,26,189,432
"gi|209180445|ref|NM_005488.2| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 1, mRNA",14,842,352,169,1151,318,404,118,544,84,67,1141,82,1405,57,624,548,343,168,643,49,235,107,27
"gi|209180449|ref|NM_001135730.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 4, mRNA",170,668,57,316,167,91,558,701,471,399,1322,526,1104,121,135,491,20,111,448,1009,59,975,203,2592
"gi|209180452|ref|NR_024195.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 6, non-coding RNA",770,166,85,1160,839,578,279,409,374,1094,503,91,409,233,12,66,568,199,146,277,1374,118,84,173
"gi|312147070|ref|NR_037471.1| Homo sapiens microRNA 3909 (MIR3909), microRNA",21,9,36,25,123,59,8,29,40,15,44,17,17,56,32,13,44,68,17,41,1,52,11,5
"gi|298676487|ref|NM_002133.2| Homo sapiens heme oxygenase (decycling) 1 (HMOX1), mRNA",858,577,658,142,90,35,468,159,372,201,693,231,516,229,478,635,408,265,341,1061,464,462,984,150
"gi|143770796|ref|NM_006739.3| Homo sapiens minichromosome maintenance complex component 5 (MCM5), mRNA",396,293,1037,287,372,671,745,2410,62,475,478,147,720,1454,479,1643,348,127,42,410,922,336,24,833
"gi|22027485|ref|NM_014310.3| Homo sapiens RASD family, member 2 (RASD2), mRNA",236,248,536,880,556,536,733,985,244,263,90,26,246,207,933,79,446,242,258,553,291,235,693,1115
"gi|44955884|ref|NM_203377.1| Homo sapiens myoglobin (MB), transcript variant 2, mRNA",4,42,298,21,373,701,4,689,427,476,405,784,260,74,221,140,46,839,413,296,309,440,366,1
"gi|44955887|ref|NM_203378.1| Homo sapiens myoglobin (MB), transcript variant 3, mRNA",69,162,185,230,1337,794,625,247,600,198,676,1073,205,57,436,99,145,398,32,687,89,323,469,374
"gi|44955876|ref|NM_005368.2| Homo sapiens myoglobin (MB), transcript variant 1, mRNA",119,617,132,452,69,30,96,75,121,175,30,108,156,117,143,83,225,11,16,109,25,683,30,22
"gi|87162462|ref|NM_030641.3| Homo sapiens apolipoprotein L, 6 (APOL6), mRNA",760,5866,506,351,1490,1889,34,1919,739,545,1051,1501,2278,5340,338,480,970,636,104,3138,388,1729,2886,2345
"gi|13470093|ref|NM_030642.1| Homo sapiens apolipoprotein L, 5 (APOL5), mRNA",151,37,1,13,118,21,64,1,102,35,105,23,720,292,29,280,63,113,317,1680,366,369,158,154
"gi|133925804|ref|NM_001082579.1| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 6, mRNA",4227,959,4421,1477,1961,30,177,345,1772,1360,1324,594,657,1283,1927,2491,1898,3879,1451,2146,806,3880,1504,5380
"gi|133925802|ref|NM_001082578.1| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 5, mRNA",2975,2371,118,3288,69,1766,1389,1949,233,2676,949,627,303,2659,1314,1466,3359,501,292,1324,740,932,383,163
"gi|133925798|ref|NM_001082576.1| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 3, mRNA",2502,609,255,1933,98,126,2087,493,336,1267,4021,3488,1667,885,853,3754,103,1849,286,2494,251,561,227,1071
"gi|133925800|ref|NM_001082577.1| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 4, mRNA",42,1622,2595,501,1741,508,157,458,782,2645,1,1897,1576,654,1751,578,1415,4066,1827,1470,962,409,292,2878
"gi|133925797|ref|NM_001031695.2| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 1, mRNA",712,1404,693,929,955,1543,872,520,6414,2993,1101,1122,2597,1438,344,10,34,318,1699,364,87,2096,1131,45
"gi|133925796|ref|NM_014309.2| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 2, mRNA",1930,4346,2547,692,683,1373,2763,3212,717,914,4394,636,749,3537,185,4243,393,241,1458,230,1660,2860,179,3092
"gi|240849172|ref|NM_145642.2| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant beta/b, mRNA",835,2152,227,162,1457,357,1030,195,309,1190,223,104,132,787,4148,10,188,418,1524,604,902,139,554,703
"gi|240849167|ref|NM_145641.2| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant beta/a, mRNA",16,13,181,642,306,25,459,901,512,54,466,797,651,145,811,1271,359,310,911,560,221,575,735,8
"gi|240849162|ref|NM_145640.2| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant alpha/d, mRNA",612,36,174,877,787,884,492,688,334,358,475,29,488,153,1382,686,642,566,156,1399,1124,123,1009,76
"gi|240849187|ref|NR_027835.1| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant alpha/c, non-coding RNA",1081,458,605,1164,736,284,864,465,43,1173,1354,100,15,56,302,290,527,409,146,2387,38,182,87,382
"gi|240849182|ref|NR_027834.1| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant alpha/b, non-coding RNA",293,543,361,706,1477,99,330,167,158,11,383,156,313,306,787,425,70,1184,178,388,127,544,86,363
"gi|240849177|ref|NR_027833.1| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant alpha/a, non-coding RNA",152,756,165,505,210,25,2032,2093,508,206,313,715,257,320,323,1234,278,90,524,2317,1248,858,220,126
"gi|22035656|ref|NM_145660.1| Homo sapiens apolipoprotein L, 4 (APOL4), transcript variant b, mRNA",596,669,229,1471,3118,505,273,219,660,663,22,1432,259,949,174,588,361,359,3078,14,426,1835,919,1665
"gi|22035655|ref|NM_030643.3| Homo sapiens apolipoprotein L, 4 (APOL4), transcript variant a, mRNA",811,311,183,138,316,287,87,188,234,801,117,396,12,469,351,527,220,351,5,656,243,2739,594,123
"gi|22035652|ref|NM_145637.1| Homo sapiens apolipoprotein L, 2 (APOL2), transcript variant beta, mRNA",1,15,1084,377,530,372,54,749,842,393,372,224,769,159,1204,95,1256,440,292,74,1210,4,488,1107
"gi|22035654|ref|NM_030882.2| Homo sapiens apolipoprotein L, 2 (APOL2), transcript variant alpha, mRNA",930,9,515,1129,512,352,717,365,508,129,66,619,841,736,1109,1724,172,479,31,89,393,1149,132,389
"gi|211938438|ref|NM_145343.2| Homo sapiens apolipoprotein L, 1 (APOL1), transcript variant 2, mRNA",28,98,181,436,1126,20,231,625,780,842,362,481,628,6,8,1292,142,863,2185,340,187,155,67,2213
"gi|211938439|ref|NM_001136540.1| Homo sapiens apolipoprotein L, 1 (APOL1), transcript variant 3, mRNA",795,29,1681,571,890,581,713,193,600,402,193,257,1035,279,705,617,523,1009,328,308,790,170,255,1941
"gi|211938437|ref|NM_003661.3| Homo sapiens apolipoprotein L, 1 (APOL1), transcript variant 1, mRNA",452,203,109,223,56,1603,373,306,543,175,297,3,756,98,195,354,303,1352,142,2532,2011,1111,746,777
"gi|211938441|ref|NM_001136541.1| Homo sapiens apolipoprotein L, 1 (APOL1), transcript variant 4, mRNA",30,90,159,50,93,153,56,79,6,23,913,92,656,945,166,2125,416,79,311,60,315,393,723,175
"gi|225703132|ref|NM_002473.4| Homo sapiens myosin, heavy chain 9, non-muscle (MYH9), mRNA",1351,4816,6153,4922,840,584,587,1642,1103,1206,375,1799,1283,1184,67,611,1978,832,541,1164,1779,2508,328,440
"gi|27436899|ref|NM_012473.3| Homo sapiens thioredoxin 2 (TXN2), mRNA",188,160,148,21,127,31,65,424,35,162,96,97,56,101,235,488,302,240,82,48,38,121,54,922
"gi|156139140|ref|NM_001102371.1| Homo sapiens FAD-dependent oxidoreductase domain containing 2 (FOXRED2), transcript variant 2, mRNA",328,367,1678,1266,486,2627,291,1648,202,2136,185,637,647,291,3758,522,737,828,287,443,289,199,669,1172
"gi|156139138|ref|NM_024955.5| Homo sapiens FAD-dependent oxidoreductase domain containing 2 (FOXRED2), transcript variant 1, mRNA",591,72,1577,174,2556,1596,3044,356,1543,1208,532,1710,254,3183,700,381,337,375,1032,1626,3488,1113,780,173
"gi|83367070|ref|NM_003753.3| Homo sapiens eukaryotic translation initiation factor 3, subunit D (EIF3D), mRNA",271,154,1424,950,75,700,47,300,485,638,702,40,52,486,256,38,109,272,61,539,1285,209,148,152
"gi|313482781|ref|NM_006078.3| Homo sapiens calcium channel, voltage-dependent, gamma subunit 2 (CACNG2), mRNA",146,223,252,461,65,408,339,908,487,1024,2297,860,9,73,26,23,52,274,210,87,84,123,899,506
"gi|374074935|ref|NM_006860.4| Homo sapiens intraflagellar transport 27 homolog (Chlamydomonas) (IFT27), transcript variant 2, mRNA",555,229,994,1600,598,33,188,19,1185,20,524,852,146,91,247,132,446,52,188,205,314,1,275,49
"gi|374073641|ref|NM_001177701.2| Homo sapiens intraflagellar transport 27 homolog (Chlamydomonas) (IFT27), transcript variant 1, mRNA",1,76,130,120,123,7,159,69,69,58,82,276,443,244,58,593,192,29,25,108,75,419,188,302
"gi|374074936|ref|NR_033531.2| Homo sapiens intraflagellar transport 27 homolog (Chlamydomonas) (IFT27), transcript variant 4, non-coding RNA",528,164,84,98,206,381,55,427,862,62,284,258,85,1,323,208,109,320,68,137,469,100,25,23
"gi|55925656|ref|NM_002854.2| Homo sapiens parvalbumin (PVALB), mRNA",7,392,136,568,631,22,544,41,325,456,213,27,62,9,20,174,37,1,66,75,7,1,20,10
"gi|163644266|ref|NM_013416.3| Homo sapiens neutrophil cytosolic factor 4, 40kDa (NCF4), transcript variant 2, mRNA",140,29,208,81,278,105,45,122,168,355,84,207,18,49,115,591,401,1193,58,771,251,3,407,22
"gi|163644268|ref|NM_000631.4| Homo sapiens neutrophil cytosolic factor 4, 40kDa (NCF4), transcript variant 1, mRNA",30,149,325,151,3,245,15,426,1132,100,886,182,4,197,24,78,73,83,89,27,9,531,943,285
"gi|183227683|ref|NM_000395.2| Homo sapiens colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) (CSF2RB), mRNA",572,75,219,1491,142,331,1937,268,280,425,2897,1898,644,1031,16,1489,1304,2324,2,1721,211,563,765,1160
"gi|337299679|ref|NR_038954.1| Homo sapiens uncharacterized protein FLJ39582-like (LOC100506241), non-coding RNA",250,143,761,62,43,225,234,92,58,299,375,174,834,412,114,251,486,87,60,191,383,14,342,98
"gi|255759945|ref|NM_178552.3| Homo sapiens testis expressed 33 (TEX33), transcript variant 2, mRNA",57,214,594,434,224,181,58,301,177,65,33,43,183,124,214,121,570,535,476,152,239,198,289,47
"gi|255759946|ref|NM_001163857.1| Homo sapiens testis expressed 33 (TEX33), transcript variant 1, mRNA",90,148,366,48,7,175,823,186,115,223,121,317,641,347,350,36,48,75,1,376,13,288,954,193
"gi|395394070|ref|NM_001270483.1| Homo sapiens thiosulfate sulfurtransferase (rhodanese) (TST), transcript variant 2, mRNA",136,143,77,260,513,132,1,124,275,266,230,81,192,219,248,2,465,579,199,858,148,40,426,273
"gi|395394069|ref|NM_003312.5| Homo sapiens thiosulfate sulfurtransferase (rhodanese) (TST), transcript variant 1, mRNA",14,46,2,35,30,263,10,81,204,6,90,79,399,184,483,245,389,268,279,15,108,2,114,416
"gi|372622379|ref|NM_001130517.2| Homo sapiens mercaptopyruvate sulfurtransferase (MPST), transcript variant 3, mRNA",446,373,366,459,500,546,168,699,37,611,317,537,39,159,5,377,94,48,298,254,133,399,475,20
"gi|372622377|ref|NM_001013436.2| Homo sapiens mercaptopyruvate sulfurtransferase (MPST), transcript variant 2, mRNA",50,66,833,183,27,141,807,552,523,856,73,154,111,311,45,337,669,103,140,216,171,131,34,273
"gi|372622376|ref|NM_021126.5| Homo sapiens mercaptopyruvate sulfurtransferase (MPST), transcript variant 1, mRNA",426,23,31,234,359,118,60,453,514,59,523,579,105,295,12,88,73,301,253,10,121,88,68,41
"gi|169234777|ref|NM_024681.2| Homo sapiens potassium channel tetramerization domain containing 17 (KCTD17), mRNA",381,127,448,761,469,759,263,639,389,514,108,208,5,440,10,540,366,421,73,337,449,11,59,210
"gi|56682967|ref|NM_153609.2| Homo sapiens transmembrane protease, serine 6 (TMPRSS6), mRNA",1247,1417,632,1331,815,126,80,158,1139,908,975,18,846,881,44,70,1151,504,101,256,471,2765,764,532
"gi|390979670|ref|NM_000878.3| Homo sapiens interleukin 2 receptor, beta (IL2RB), mRNA",333,97,1049,41,554,974,2006,735,2501,1410,910,1612,79,975,1115,635,652,322,189,137,244,162,1516,1768
"gi|32967299|ref|NM_182486.1| Homo sapiens C1q and tumor necrosis factor related protein 6 (C1QTNF6), transcript variant 2, mRNA",139,441,173,280,742,763,406,426,106,247,351,399,189,8,82,123,585,253,995,1,162,250,1553,1197
"gi|32967293|ref|NM_031910.3| Homo sapiens C1q and tumor necrosis factor related protein 6 (C1QTNF6), transcript variant 1, mRNA",1088,913,178,1309,95,593,1193,466,1950,25,174,513,225,159,415,187,113,1143,2536,165,1297,1350,60,37
"gi|522838248|ref|NM_001051.3| Homo sapiens somatostatin receptor 3 (SSTR3), transcript variant 1, mRNA",7,15,5,486,33,484,305,395,141,40,137,146,935,126,704,45,151,1761,170,2732,571,648,1482,546
"gi|520262262|ref|NM_002872.4| Homo sapiens ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2) (RAC2), mRNA",403,188,525,132,507,50,53,744,94,17,2,192,237,101,861,291,4,28,66,241,128,76,190,72
"gi|197100456|ref|NM_013385.3| Homo sapiens cytohesin 4 (CYTH4), mRNA",93,317,16,688,410,286,317,517,13,77,20,552,857,1881,726,559,272,45,849,764,646,634,73,1589
"gi|146149115|ref|NM_052906.3| Homo sapiens extracellular leucine-rich repeat and fibronectin type III domain containing 2 (ELFN2), mRNA",1083,957,4135,153,3102,4585,368,5849,49,1646,2286,3273,3280,2740,1475,2420,367,293,23,5013,739,705,1808,1623
"gi|261824032|ref|NR_029413.1| Homo sapiens MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase (MFNG), transcript variant 3, non-coding RNA",292,403,182,264,972,2008,37,7,55,4,617,89,1084,390,196,106,386,427,748,122,694,12,354,1159
"gi|261824029|ref|NM_002405.3| Homo sapiens MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase (MFNG), transcript variant 1, mRNA",324,591,71,1070,904,849,174,1,78,185,345,1021,96,30,35,458,1169,424,23,405,391,29,173,6
"gi|261824030|ref|NM_001166343.1| Homo sapiens MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase (MFNG), transcript variant 2, mRNA",618,141,15,2001,230,95,86,32,122,373,63,227,175,988,1180,210,146,995,724,311,593,40,340,249
"gi|51093860|ref|NM_014550.3| Homo sapiens caspase recruitment domain family, member 10 (CARD10), mRNA",460,813,528,937,236,1618,136,840,802,87,168,753,765,1866,1501,526,1483,562,78,272,278,433,82,289
"gi|160298203|ref|NM_152243.2| Homo sapiens CDC42 effector protein (Rho GTPase binding) 1 (CDC42EP1), mRNA",736,930,376,25,84,1781,824,165,1707,12,468,79,10,28,479,15,150,475,171,472,248,306,235,22
"gi|51173752|ref|NM_006498.2| Homo sapiens lectin, galactoside-binding, soluble, 2 (LGALS2), mRNA",260,17,39,28,15,375,138,25,212,153,239,22,191,76,39,38,14,64,548,1,51,65,42,103
"gi|289577047|ref|NM_013365.4| Homo sapiens golgi-associated, gamma adaptin ear containing, ARF binding protein 1 (GGA1), transcript variant 1, mRNA",145,473,78,27,79,18,147,151,98,248,259,119,1285,162,362,856,923,193,2493,275,788,930,898,916
"gi|289577050|ref|NM_001172687.1| Homo sapiens golgi-associated, gamma adaptin ear containing, ARF binding protein 1 (GGA1), transcript variant 4, mRNA",769,5210,765,259,66,51,1872,2415,2210,921,73,2039,635,1532,1276,833,911,2327,32,119,32,477,88,659
"gi|289577048|ref|NM_001001560.2| Homo sapiens golgi-associated, gamma adaptin ear containing, ARF binding protein 1 (GGA1), transcript variant 2, mRNA",668,234,384,374,756,306,552,388,636,464,518,115,943,223,72,344,350,744,590,511,172,393,226,75
"gi|289577049|ref|NM_001001561.2| Homo sapiens golgi-associated, gamma adaptin ear containing, ARF binding protein 1 (GGA1), transcript variant 3, mRNA",372,756,80,512,1197,326,186,484,194,57,62,637,114,203,258,175,104,201,166,450,381,111,330,124
"gi|289577052|ref|NM_001172688.1| Homo sapiens golgi-associated, gamma adaptin ear containing, ARF binding protein 1 (GGA1), transcript variant 5, mRNA",456,972,399,876,145,1307,2555,14,2269,3457,483,550,2588,1866,39,1906,110,1180,470,1433,107,1556,324,3505
"gi|85815828|ref|NM_018957.3| Homo sapiens SH3-domain binding protein 1 (SH3BP1), mRNA",98,580,404,834,465,550,238,68,717,618,390,367,1617,237,190,168,594,272,1869,425,471,537,254,422
"gi|85815825|ref|NM_020315.4| Homo sapiens pyridoxal (pyridoxine, vitamin B6) phosphatase (PDXP), mRNA",500,111,720,32,184,121,572,31,401,230,900,181,349,617,43,587,337,134,1285,75,122,153,269,216
"gi|85815826|ref|NM_002305.3| Homo sapiens lectin, galactoside-binding, soluble, 1 (LGALS1), mRNA",3,10,153,59,386,324,56,160,218,22,15,62,223,406,162,16,333,44,221,1,305,263,20,41
"gi|85815827|ref|NM_024313.2| Homo sapiens nucleolar protein 12 (NOL12), mRNA",576,794,167,7,395,207,1144,8,222,1541,228,121,988,576,145,1027,705,577,844,1238,200,1149,699,1454
"gi|214830856|ref|NM_001039141.2| Homo sapiens TRIO and F-actin binding protein (TRIOBP), transcript variant 6, mRNA",270,1913,3049,1221,5936,1458,206,744,986,3824,1184,461,4233,1292,298,58,6338,821,39,4628,1135,2358,1863,58
"gi|88501739|ref|NM_007032.5| Homo sapiens TRIO and F-actin binding protein (TRIOBP), transcript variant 1, mRNA",376,34,140,930,805,44,1320,1227,1547,451,1106,11,713,82,1175,106,585,226,1190,1029,1222,764,3635,706
"gi|78191793|ref|NM_138632.2| Homo sapiens TRIO and F-actin binding protein (TRIOBP), transcript variant 2, mRNA",421,537,128,864,321,186,584,153,710,239,716,126,7,262,87,785,178,219,209,480,159,27,55,32
"gi|85838503|ref|NM_005318.3| Homo sapiens H1 histone family, member 0 (H1F0), mRNA",313,1199,334,45,612,332,678,599,1354,27,288,364,104,249,819,45,125,462,284,112,6,374,451,1604
"gi|284448555|ref|NM_001171690.1| Homo sapiens glycine C-acetyltransferase (GCAT), transcript variant 1, mRNA",168,616,600,379,23,560,635,56,408,13,205,1717,102,489,328,209,161,139,432,66,446,85,19,149
"gi|284448554|ref|NM_014291.3| Homo sapiens glycine C-acetyltransferase (GCAT), transcript variant 2, mRNA",28,26,82,264,261,246,35,79,23,145,201,57,30,362,88,205,154,335,147,167,211,25,92,166
"gi|4503906|ref|NM_003614.1| Homo sapiens galanin receptor 3 (GALR3), mRNA",864,271,104,23,239,232,122,94,370,102,96,1,14,454,23,23,34,35,327,282,53,127,190,202
"gi|304361766|ref|NR_036556.1| Homo sapiens ankyrin repeat domain 54 (ANKRD54), transcript variant 2, non-coding RNA",1299,426,43,787,73,493,195,157,378,1185,199,500,93,992,763,609,170,51,32,434,711,35,618,283
"gi|304361765|ref|NM_138797.2| Homo sapiens ankyrin repeat domain 54 (ANKRD54), transcript variant 1, mRNA",159,55,834,26,43,1418,996,1268,200,22,181,2014,114,44,2005,504,335,1163,81,67,700,312,112,2
"gi|262206313|ref|NR_030395.1| Homo sapiens microRNA 658 (MIR658), microRNA",22,102,2,1,42,1,18,15,58,9,9,3,18,4,12,6,16,1,40,7,9,27,40,12
"gi|262206319|ref|NR_030396.1| Homo sapiens microRNA 659 (MIR659), microRNA",30,49,36,4,17,8,1,44,11,6,30,5,13,31,5,51,19,20,1,30,39,34,21,4
"gi|339275829|ref|NM_016091.3| Homo sapiens eukaryotic translation initiation factor 3, subunit L (EIF3L), transcript variant 1, mRNA",184,650,224,362,17,152,43,20,1260,45,65,937,501,21,333,28,2569,162,43,74,325,1615,58,3228
"gi|339275830|ref|NM_001242923.1| Homo sapiens eukaryotic translation initiation factor 3, subunit L (EIF3L), transcript variant 2, mRNA",12,157,44,91,138,134,355,3,29,257,133,20,567,38,201,1141,452,345,373,691,372,485,188,438
"gi|336088616|ref|NM_033386.3| Homo sapiens MICAL-like 1 (MICALL1), mRNA",1591,395,292,952,2625,1615,168,60,1119,154,555,1272,40,208,285,486,182,1005,1677,416,1365,820,1982,387
"gi|333470695|ref|NM_001207062.1| Homo sapiens chromosome 22 open reading frame 23 (C22orf23), transcript variant 2, mRNA",452,66,222,218,476,195,9,40,38,647,78,915,381,146,168,339,2117,91,170,658,94,131,751,1128
"gi|333470693|ref|NM_032561.4| Homo sapiens chromosome 22 open reading frame 23 (C22orf23), transcript variant 1, mRNA",248,1415,62,754,952,526,1,68,256,475,38,1292,153,125,610,914,306,133,253,447,2629,839,443,1264
"gi|208879467|ref|NM_021974.3| Homo sapiens polymerase (RNA) II (DNA directed) polypeptide F (POLR2F), mRNA",435,473,235,12,354,208,650,446,298,56,577,667,24,14,123,204,141,890,460,51,21,85,447,509
"gi|30179898|ref|NM_006941.3| Homo sapiens SRY (sex determining region Y)-box 10 (SOX10), mRNA",218,257,1068,459,171,216,115,851,79,2,206,72,2,1555,265,213,867,888,287,2,1861,791,256,489
"gi|337756490|ref|NR_039759.1| Homo sapiens microRNA 4534 (MIR4534), microRNA",45,28,9,1,5,1,5,1,6,33,18,1,4,2,10,24,6,1,15,12,1,28,6,43
"gi|88758601|ref|NM_012407.3| Homo sapiens protein interacting with PRKCA 1 (PICK1), transcript variant 1, mRNA",60,388,276,140,180,502,409,269,382,93,379,157,945,79,584,627,192,44,169,97,2342,574,221,66
"gi|88758599|ref|NM_001039583.1| Homo sapiens protein interacting with PRKCA 1 (PICK1), transcript variant 2, mRNA",336,701,1257,884,1253,821,226,2171,2125,2663,176,1873,47,105,710,673,281,229,667,45,623,274,1371,35
"gi|88758602|ref|NM_001039584.1| Homo sapiens protein interacting with PRKCA 1 (PICK1), transcript variant 3, mRNA",351,873,2074,159,178,416,601,338,848,861,679,606,342,19,164,683,197,464,231,42,46,425,384,115
