"Data"	"t_value"	"FDR"	"pvalue"
gi|74229028|ref|NM_001033024.1| Homo sapiens F-box protein 7 (FBXO7), transcript variant 2, mRNA	c(t = -1.68621027826001)	0.543520359350264	0.107561822428336
gi|209413755|ref|NM_001135774.1| Homo sapiens synapsin III (SYN3), transcript variant IIIg, mRNA	c(t = -0.379864843809281)	0.946426178947452	0.707692526205318
gi|189083834|ref|NM_133642.3| Homo sapiens like-glycosyltransferase (LARGE), transcript variant 2, mRNA	c(t = -0.5466692166884)	0.914839559570677	0.590162609606288
gi|189083833|ref|NM_004737.4| Homo sapiens like-glycosyltransferase (LARGE), transcript variant 1, mRNA	c(t = -0.0775258745799231)	0.978565841097544	0.938907601419224
gi|337756898|ref|NR_039921.1| Homo sapiens microRNA 4764 (MIR4764), microRNA	c(t = -0.179355837086588)	0.958322479179748	0.85930141740811
gi|336595297|ref|NR_038949.1| Homo sapiens LARGE antisense RNA 1 (LARGE-AS1), transcript variant 1, non-coding RNA	c(t = 1.96934114555795)	0.442844716053098	0.0618475854523081
gi|57232758|ref|NM_001008494.1| Homo sapiens intestine-specific homeobox (ISX), mRNA	c(t = 2.05673558098132)	0.428967553374564	0.0540904795848837
gi|239787905|ref|NR_027780.1| Homo sapiens HMG box domain containing 4 (HMGXB4), transcript variant 2, non-coding RNA	c(t = -4.17482348297056)	0.063916366975405	0.000454331841297107
gi|209180451|ref|NR_024194.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 5, non-coding RNA	c(t = -1.87884985333544)	0.483290657386776	0.0739921034165903
gi|209180456|ref|NM_001135732.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 2, mRNA	c(t = 0.694914609597167)	0.892544838912548	0.496711805565408
gi|209180445|ref|NM_005488.2| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 1, mRNA	c(t = 0.390785170092202)	0.946426178947452	0.699734860082378
gi|209180449|ref|NM_001135730.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 4, mRNA	c(t = 0.253737056394148)	0.952578015344774	0.80243170466013
gi|209180452|ref|NR_024195.1| Homo sapiens target of myb1 (chicken) (TOM1), transcript variant 6, non-coding RNA	c(t = 1.80908086843695)	0.486430081585105	0.0855468584091465
gi|312147070|ref|NR_037471.1| Homo sapiens microRNA 3909 (MIR3909), microRNA	c(t = 0.743896956314838)	0.883629920587992	0.466167922616788
gi|298676487|ref|NM_002133.2| Homo sapiens heme oxygenase (decycling) 1 (HMOX1), mRNA	c(t = -1.5918122607919)	0.581423735042411	0.129318413923619
gi|143770796|ref|NM_006739.3| Homo sapiens minichromosome maintenance complex component 5 (MCM5), mRNA	c(t = 0.321642474881456)	0.946426178947452	0.751102543920611
gi|44955887|ref|NM_203378.1| Homo sapiens myoglobin (MB), transcript variant 3, mRNA	c(t = 1.62276109814185)	0.565191694097891	0.118896244270158
gi|44955876|ref|NM_005368.2| Homo sapiens myoglobin (MB), transcript variant 1, mRNA	c(t = 1.08446734106392)	0.75538792850396	0.291042634449862
gi|87162462|ref|NM_030641.3| Homo sapiens apolipoprotein L, 6 (APOL6), mRNA	c(t = -0.544934401302282)	0.914839559570677	0.59130826193567
gi|13470093|ref|NM_030642.1| Homo sapiens apolipoprotein L, 5 (APOL5), mRNA	c(t = -3.79739131510155)	0.0881102727232917	0.00123446967037887
gi|133925802|ref|NM_001082578.1| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 5, mRNA	c(t = 0.31412957928123)	0.946426178947452	0.756696241741967
gi|133925798|ref|NM_001082576.1| Homo sapiens RNA binding protein, fox-1 homolog (C. elegans) 2 (RBFOX2), transcript variant 3, mRNA	c(t = 0.114048048628208)	0.971516979160691	0.910265470842329
gi|240849172|ref|NM_145642.2| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant beta/b, mRNA	c(t = 0.169646948833007)	0.961387265147512	0.867100598162817
gi|240849187|ref|NR_027835.1| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant alpha/c, non-coding RNA	c(t = 1.98543083676487)	0.442844716053098	0.0603612034832411
gi|240849182|ref|NR_027834.1| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant alpha/b, non-coding RNA	c(t = -0.539690054252344)	0.914839559570677	0.595511218744051
gi|240849177|ref|NR_027833.1| Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant alpha/a, non-coding RNA	c(t = -0.378158158695625)	0.946426178947452	0.709126254861233
gi|211938438|ref|NM_145343.2| Homo sapiens apolipoprotein L, 1 (APOL1), transcript variant 2, mRNA	c(t = 0.167325491409347)	0.961468165846294	0.868857396806809
gi|211938439|ref|NM_001136540.1| Homo sapiens apolipoprotein L, 1 (APOL1), transcript variant 3, mRNA	c(t = -0.788629035781701)	0.881221696028499	0.439839200294435
gi|211938441|ref|NM_001136541.1| Homo sapiens apolipoprotein L, 1 (APOL1), transcript variant 4, mRNA	c(t = -3.41469759030273)	0.125904483919441	0.00255040113469619
gi|225703132|ref|NM_002473.4| Homo sapiens myosin, heavy chain 9, non-muscle (MYH9), mRNA	c(t = 1.55017446206433)	0.595343299791895	0.135542257395703
gi|27436899|ref|NM_012473.3| Homo sapiens thioredoxin 2 (TXN2), mRNA	c(t = -1.00468128766509)	0.785502469543599	0.326127581057127
gi|156139140|ref|NM_001102371.1| Homo sapiens FAD-dependent oxidoreductase domain containing 2 (FOXRED2), transcript variant 2, mRNA	c(t = 0.356702239455018)	0.946426178947452	0.724880766124629
gi|156139138|ref|NM_024955.5| Homo sapiens FAD-dependent oxidoreductase domain containing 2 (FOXRED2), transcript variant 1, mRNA	c(t = 0.193592066256117)	0.958322479179748	0.84832187635194
gi|83367070|ref|NM_003753.3| Homo sapiens eukaryotic translation initiation factor 3, subunit D (EIF3D), mRNA	c(t = 0.957525499858944)	0.806584007949415	0.348907618149747
gi|313482781|ref|NM_006078.3| Homo sapiens calcium channel, voltage-dependent, gamma subunit 2 (CACNG2), mRNA	c(t = 3.10157071750581)	0.171079863924128	0.00557251319840566
gi|55925656|ref|NM_002854.2| Homo sapiens parvalbumin (PVALB), mRNA	c(t = 3.24050063934172)	0.149541310159846	0.0037710754722419
gi|163644266|ref|NM_013416.3| Homo sapiens neutrophil cytosolic factor 4, 40kDa (NCF4), transcript variant 2, mRNA	c(t = -0.00214719044971281)	0.999015505501605	0.998315655283101
gi|163644268|ref|NM_000631.4| Homo sapiens neutrophil cytosolic factor 4, 40kDa (NCF4), transcript variant 1, mRNA	c(t = 0.765365631952444)	0.883629920587992	0.452227456958493
gi|337299679|ref|NR_038954.1| Homo sapiens uncharacterized protein FLJ39582-like (LOC100506241), non-coding RNA	c(t = -0.212303226761316)	0.957284906359779	0.833972395982737
gi|255759945|ref|NM_178552.3| Homo sapiens testis expressed 33 (TEX33), transcript variant 2, mRNA	c(t = -1.38582937071841)	0.655714589884856	0.180786051130722
gi|372622377|ref|NM_001013436.2| Homo sapiens mercaptopyruvate sulfurtransferase (MPST), transcript variant 2, mRNA	c(t = 0.507532729435033)	0.919345734031624	0.617424453234003
gi|372622376|ref|NM_021126.5| Homo sapiens mercaptopyruvate sulfurtransferase (MPST), transcript variant 1, mRNA	c(t = 1.62576310687878)	0.565191694097891	0.11829213310427
gi|390979670|ref|NM_000878.3| Homo sapiens interleukin 2 receptor, beta (IL2RB), mRNA	c(t = 0.876827503193434)	0.838541263443464	0.39042733632475
gi|32967293|ref|NM_031910.3| Homo sapiens C1q and tumor necrosis factor related protein 6 (C1QTNF6), transcript variant 1, mRNA	c(t = 0.580403064172419)	0.914839559570677	0.567558033153773
gi|522838248|ref|NM_001051.3| Homo sapiens somatostatin receptor 3 (SSTR3), transcript variant 1, mRNA	c(t = -3.10514488321042)	0.171079863924128	0.00550933727861159
gi|520262262|ref|NM_002872.4| Homo sapiens ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2) (RAC2), mRNA	c(t = 0.0707933994488961)	0.978565841097544	0.944237703788926
gi|261824030|ref|NM_001166343.1| Homo sapiens MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase (MFNG), transcript variant 2, mRNA	c(t = -1.86753746450535)	0.486430081585105	0.0761557273698088
gi|51093860|ref|NM_014550.3| Homo sapiens caspase recruitment domain family, member 10 (CARD10), mRNA	c(t = -0.0130467659899808)	0.998068529222563	0.989710440751378
gi|160298203|ref|NM_152243.2| Homo sapiens CDC42 effector protein (Rho GTPase binding) 1 (CDC42EP1), mRNA	c(t = 1.29257727840534)	0.675303438915537	0.209789021626028
gi|51173752|ref|NM_006498.2| Homo sapiens lectin, galactoside-binding, soluble, 2 (LGALS2), mRNA	c(t = 0.647111163373269)	0.898413397177349	0.524632223456911
gi|289577047|ref|NM_013365.4| Homo sapiens golgi-associated, gamma adaptin ear containing, ARF binding protein 1 (GGA1), transcript variant 1, mRNA	c(t = -4.93752156795049)	0.0181315945322934	6.35082120220435e-05
gi|289577048|ref|NM_001001560.2| Homo sapiens golgi-associated, gamma adaptin ear containing, ARF binding protein 1 (GGA1), transcript variant 2, mRNA	c(t = 1.02266559208068)	0.777472680282222	0.319975621482175
gi|289577049|ref|NM_001001561.2| Homo sapiens golgi-associated, gamma adaptin ear containing, ARF binding protein 1 (GGA1), transcript variant 3, mRNA	c(t = 0.99469180146784)	0.786773493903884	0.334826548193772
gi|85815828|ref|NM_018957.3| Homo sapiens SH3-domain binding protein 1 (SH3BP1), mRNA	c(t = -0.635276363407165)	0.898413397177349	0.531810382217065
gi|85815825|ref|NM_020315.4| Homo sapiens pyridoxal (pyridoxine, vitamin B6) phosphatase (PDXP), mRNA	c(t = -0.292192264734683)	0.949312629310078	0.772921602146469
gi|214830856|ref|NM_001039141.2| Homo sapiens TRIO and F-actin binding protein (TRIOBP), transcript variant 6, mRNA	c(t = 0.693698199698327)	0.892544838912548	0.497074008361104
gi|284448555|ref|NM_001171690.1| Homo sapiens glycine C-acetyltransferase (GCAT), transcript variant 1, mRNA	c(t = 0.684378258580411)	0.893103488617804	0.502077442813161
gi|304361766|ref|NR_036556.1| Homo sapiens ankyrin repeat domain 54 (ANKRD54), transcript variant 2, non-coding RNA	c(t = 0.602154043905092)	0.910737813255837	0.553460632574038
gi|304361765|ref|NM_138797.2| Homo sapiens ankyrin repeat domain 54 (ANKRD54), transcript variant 1, mRNA	c(t = 0.410627371462988)	0.944114518505574	0.685343841554941
gi|262206313|ref|NR_030395.1| Homo sapiens microRNA 658 (MIR658), microRNA	c(t = -0.249917253527352)	0.952578015344774	0.805277378729484
gi|339275829|ref|NM_016091.3| Homo sapiens eukaryotic translation initiation factor 3, subunit L (EIF3L), transcript variant 1, mRNA	c(t = -0.686889888269899)	0.893103488617804	0.499572987528849
gi|339275830|ref|NM_001242923.1| Homo sapiens eukaryotic translation initiation factor 3, subunit L (EIF3L), transcript variant 2, mRNA	c(t = -3.73497636638483)	0.0956294390548359	0.00150729413571545
gi|336088616|ref|NM_033386.3| Homo sapiens MICAL-like 1 (MICALL1), mRNA	c(t = 0.307702956948586)	0.946426178947452	0.76120617163546
gi|333470695|ref|NM_001207062.1| Homo sapiens chromosome 22 open reading frame 23 (C22orf23), transcript variant 2, mRNA	c(t = -1.54927468826915)	0.595743474491023	0.136676699051356
gi|88758601|ref|NM_012407.3| Homo sapiens protein interacting with PRKCA 1 (PICK1), transcript variant 1, mRNA	c(t = -0.345038538869487)	0.946426178947452	0.734291987658013
gi|88758599|ref|NM_001039583.1| Homo sapiens protein interacting with PRKCA 1 (PICK1), transcript variant 2, mRNA	c(t = 2.88758808413736)	0.212297710093075	0.00896576987505567
gi|88758602|ref|NM_001039584.1| Homo sapiens protein interacting with PRKCA 1 (PICK1), transcript variant 3, mRNA	c(t = 2.90725392885544)	0.212297710093075	0.00894872510288882
gi|113205090|ref|NM_025045.4| Homo sapiens BAI1-associated protein 2-like 2 (BAIAP2L2), mRNA	c(t = 3.57955573427224)	0.12346198570577	0.00216220640465447
gi|313760591|ref|NM_001199562.1| Homo sapiens phospholipase A2, group VI (cytosolic, calcium-independent) (PLA2G6), transcript variant 3, mRNA	c(t = 0.617046668412684)	0.904840502976017	0.543538165535506
gi|239048349|ref|NM_001161572.1| Homo sapiens v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F (MAFF), transcript variant 3, mRNA	c(t = -0.501182571585088)	0.919345734031624	0.621484156455704
gi|239048389|ref|NM_001161574.1| Homo sapiens v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F (MAFF), transcript variant 5, mRNA	c(t = -2.10267896127383)	0.406836026949255	0.0505873168360719
gi|239048387|ref|NM_001161573.1| Homo sapiens v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F (MAFF), transcript variant 4, mRNA	c(t = -2.10017613757915)	0.406836026949255	0.0477495145818453
gi|303519412|ref|NM_012264.4| Homo sapiens transmembrane protein 184B (TMEM184B), transcript variant 1, mRNA	c(t = -1.58484774301205)	0.578920192059336	0.127747713133934
gi|303519440|ref|NM_001195072.1| Homo sapiens transmembrane protein 184B (TMEM184B), transcript variant 3, mRNA	c(t = -1.49980906933405)	0.631351678533091	0.148163090934211
gi|303519414|ref|NM_001195071.1| Homo sapiens transmembrane protein 184B (TMEM184B), transcript variant 2, mRNA	c(t = -1.21639309524915)	0.719953398213177	0.242085906229299
gi|40549400|ref|NM_152221.2| Homo sapiens casein kinase 1, epsilon (CSNK1E), transcript variant 1, mRNA	c(t = 0.320109693232712)	0.946426178947452	0.752344673961287
gi|209969805|ref|NR_002821.2| Homo sapiens TPTE and PTEN homologous inositol lipid phosphatase pseudogene (LOC400927), non-coding RNA	c(t = 0.591905910251404)	0.914312198528565	0.560436549010504
gi|522838276|ref|NM_016657.2| Homo sapiens KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3 (KDELR3), transcript variant 2, mRNA	c(t = 1.02777698533167)	0.774256022682793	0.31593984813501
gi|256000821|ref|NM_001013647.1| Homo sapiens family with sequence similarity 227, member A (FAM227A), mRNA	c(t = 1.63203191675303)	0.565191694097891	0.1217488237724
gi|50959116|ref|NM_015373.3| Homo sapiens chibby homolog 1 (Drosophila) (CBY1), transcript variant 1, mRNA	c(t = -1.57122749903303)	0.586850541505863	0.131553186186954
gi|56788357|ref|NM_020243.4| Homo sapiens translocase of outer mitochondrial membrane 22 homolog (yeast) (TOMM22), mRNA	c(t = 1.46408350705748)	0.649082200014366	0.15800775096672
gi|215598711|ref|NM_014876.5| Homo sapiens Josephin domain containing 1 (JOSD1), mRNA	c(t = -1.44510021267788)	0.655086331980207	0.163423990671782
gi|82546878|ref|NM_004286.4| Homo sapiens GTP binding protein 1 (GTPBP1), mRNA	c(t = -0.272172469669871)	0.949312629310078	0.788045860408016
gi|313760641|ref|NM_015374.2| Homo sapiens Sad1 and UNC84 domain containing 2 (SUN2), transcript variant 2, mRNA	c(t = 2.50364405629691)	0.288643163579522	0.0202201865905095
gi|313760642|ref|NM_001199579.1| Homo sapiens Sad1 and UNC84 domain containing 2 (SUN2), transcript variant 1, mRNA	c(t = -3.2000147808615)	0.171079863924128	0.00508860144211997
gi|51093842|ref|NM_005740.2| Homo sapiens dynein, axonemal, light chain 4 (DNAL4), mRNA	c(t = 0.082963384266794)	0.978565841097544	0.934663709001806
gi|209969822|ref|NM_145699.3| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3A (APOBEC3A), transcript variant 1, mRNA	c(t = 0.415846841014501)	0.944114518505574	0.681568702472591
gi|393715107|ref|NM_001270406.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3A (APOBEC3A), transcript variant 3, mRNA	c(t = -2.01650453408261)	0.433740426025485	0.0562115438281714
gi|393715116|ref|NM_004900.4| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3B (APOBEC3B), transcript variant 1, mRNA	c(t = 0.122783110724219)	0.968537790138241	0.903395547644037
gi|22907038|ref|NM_014508.2| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3C (APOBEC3C), mRNA	c(t = -0.764947053186288)	0.883629920587992	0.455301320592164
gi|187608815|ref|NM_152426.3| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3D (APOBEC3D), mRNA	c(t = -0.613428252875567)	0.906292830466222	0.545997782277374
gi|110225344|ref|NM_145298.5| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3F (APOBEC3F), transcript variant 1, mRNA	c(t = 1.87383231477962)	0.483290657386776	0.0744826232049673
gi|304282223|ref|NM_021822.3| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3G (APOBEC3G), mRNA	c(t = 0.725126265627554)	0.889941539361697	0.477282281442158
gi|260763893|ref|NM_001166002.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3H (APOBEC3H), transcript variant 3, mRNA	c(t = 0.896399218379943)	0.838541263443464	0.382021608527608
gi|156071505|ref|NM_175709.3| Homo sapiens chromobox homolog 7 (CBX7), mRNA	c(t = -2.56853441439852)	0.280454408067865	0.0175795575364184
gi|208879462|ref|NM_033016.2| Homo sapiens platelet-derived growth factor beta polypeptide (PDGFB), transcript variant 2, mRNA	c(t = 0.649834603517073)	0.898413397177349	0.522881929362437
gi|76496471|ref|NM_001033853.1| Homo sapiens ribosomal protein L3 (RPL3), transcript variant 2, mRNA	c(t = -2.46266352819992)	0.295281393482748	0.0222366023113103
gi|76496470|ref|NM_000967.3| Homo sapiens ribosomal protein L3 (RPL3), transcript variant 1, mRNA	c(t = 1.83378669049442)	0.486430081585105	0.0832312814576997
gi|22546028|ref|NR_000027.1| Homo sapiens small nucleolar RNA, C/D box 83A (SNORD83A), small nucleolar RNA	c(t = 0.910943692179702)	0.829026139804217	0.373134357144805
gi|22546031|ref|NR_000026.1| Homo sapiens RNA, U86 small nucleolar (RNU86), small nucleolar RNA	c(t = 2.37205582495586)	0.308751717172619	0.026866735457305
gi|71795636|ref|NR_002439.1| Homo sapiens small nucleolar RNA, C/D box 43 (SNORD43), small nucleolar RNA	c(t = 1.25417645142099)	0.692551310806092	0.224381773203375
gi|156630985|ref|NM_004711.4| Homo sapiens synaptogyrin 1 (SYNGR1), transcript variant 1a, mRNA	c(t = -0.257263702807425)	0.952578015344774	0.799376442957052
gi|47717114|ref|NM_006116.2| Homo sapiens TGF-beta activated kinase 1/MAP3K7 binding protein 1 (TAB1), transcript variant alpha, mRNA	c(t = 1.17964796453248)	0.726995002097005	0.250819641704221
gi|148539887|ref|NM_002409.4| Homo sapiens mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase (MGAT3), transcript variant 1, mRNA	c(t = -0.464905585189129)	0.932429456938785	0.647273033128372
gi|42766427|ref|NM_019008.4| Homo sapiens Smith-Magenis syndrome chromosome region, candidate 7-like (SMCR7L), mRNA	c(t = 2.12948353396552)	0.406836026949255	0.050428330653468
gi|33469973|ref|NM_182810.1| Homo sapiens activating transcription factor 4 (ATF4), transcript variant 2, mRNA	c(t = -1.92139788889109)	0.457029343870522	0.0679996910095838
gi|51093857|ref|NM_021096.3| Homo sapiens calcium channel, voltage-dependent, T type, alpha 1I subunit (CACNA1I), transcript variant 1, mRNA	c(t = -1.17702601910569)	0.728098883176249	0.253750749127975
gi|34222283|ref|NM_152512.3| Homo sapiens ENTH domain containing 1 (ENTHD1), mRNA	c(t = 0.174861284924276)	0.958743551171253	0.863037102105121
gi|19913386|ref|NM_004810.2| Homo sapiens GRB2-related adaptor protein 2 (GRAP2), mRNA	c(t = -2.52385817016295)	0.291899292900573	0.0214707010539826
gi|156564371|ref|NM_138435.2| Homo sapiens family with sequence similarity 83, member F (FAM83F), mRNA	c(t = -1.83395831424599)	0.486430081585105	0.0824142086098382
gi|337756457|ref|NR_039988.1| Homo sapiens uncharacterized LOC100130899 (LOC100130899), non-coding RNA	c(t = 0.91553124144941)	0.826812126878183	0.369847035336704
gi|67782329|ref|NM_001024843.1| Homo sapiens trinucleotide repeat containing 6B (TNRC6B), transcript variant 3, mRNA	c(t = 0.0593275667388081)	0.980304989304017	0.953246562210719
gi|241982728|ref|NM_001162501.1| Homo sapiens trinucleotide repeat containing 6B (TNRC6B), transcript variant 1, mRNA	c(t = 1.13563604208645)	0.736752157025957	0.2683624820106
gi|183227686|ref|NM_000026.2| Homo sapiens adenylosuccinate lyase (ADSL), transcript variant 1, mRNA	c(t = 1.26999468733129)	0.678322282429376	0.217395757766332
gi|183227687|ref|NM_001123378.1| Homo sapiens adenylosuccinate lyase (ADSL), transcript variant 2, mRNA	c(t = 0.0548279163489932)	0.980304989304017	0.956891042947348
gi|51317360|ref|NM_020831.3| Homo sapiens megakaryoblastic leukemia (translocation) 1 (MKL1), mRNA	c(t = -0.228896394612315)	0.957284906359779	0.821291207578612
gi|33239438|ref|NM_006358.2| Homo sapiens solute carrier family 25 (mitochondrial carrier; peroxisomal membrane protein, 34kDa), member 17 (SLC25A17), mRNA	c(t = 1.83048744879169)	0.486430081585105	0.0807768336441129
gi|325651935|ref|NM_022098.3| Homo sapiens X-prolyl aminopeptidase (aminopeptidase P) 3, putative (XPNPEP3), transcript variant 1, mRNA	c(t = 0.160305954425146)	0.962015799031246	0.874599906977302
gi|325651936|ref|NM_001204827.1| Homo sapiens X-prolyl aminopeptidase (aminopeptidase P) 3, putative (XPNPEP3), transcript variant 2, mRNA	c(t = -1.13176433330701)	0.736752157025957	0.273540205410688
gi|21553334|ref|NM_145174.1| Homo sapiens DnaJ (Hsp40) homolog, subfamily B, member 7 (DNAJB7), mRNA	c(t = -0.0538001312823349)	0.980304989304017	0.957590769914826
gi|307344681|ref|NM_014248.3| Homo sapiens ring-box 1, E3 ubiquitin protein ligase (RBX1), mRNA	c(t = 1.77677556219231)	0.506585288196742	0.0936085779951705
gi|269847469|ref|NR_031694.1| Homo sapiens microRNA 1281 (MIR1281), microRNA	c(t = 0.273279751797624)	0.949312629310078	0.787188866322456
gi|194440718|ref|NM_138481.1| Homo sapiens chondroadherin-like (CHADL), mRNA	c(t = -0.574028226348571)	0.914839559570677	0.57249962011488
gi|520975385|ref|NM_002883.3| Homo sapiens Ran GTPase activating protein 1 (RANGAP1), transcript variant 2, mRNA	c(t = 1.19576783297423)	0.725635188340665	0.245267235288526
gi|444299618|ref|NM_017590.5| Homo sapiens zinc finger CCCH-type containing 7B (ZC3H7B), mRNA	c(t = 0.780369802829112)	0.882231906383363	0.443703604521118
gi|56682970|ref|NM_016272.3| Homo sapiens transducer of ERBB2, 2 (TOB2), mRNA	c(t = -0.0194860686590941)	0.99685158350548	0.984630986159529
gi|55925655|ref|NM_032758.3| Homo sapiens PHD finger protein 5A (PHF5A), mRNA	c(t = -0.716147718670127)	0.891628479150091	0.484071503566599
gi|291290995|ref|NM_138338.3| Homo sapiens polymerase (RNA) III (DNA directed) polypeptide H (22.9kD) (POLR3H), transcript variant 1, mRNA	c(t = -0.640798975590844)	0.898413397177349	0.529920506606711
gi|124487383|ref|NM_014460.3| Homo sapiens cold shock domain containing C2, RNA binding (CSDC2), mRNA	c(t = 0.583669692690161)	0.914839559570677	0.565437674532226
gi|194097355|ref|NM_002676.2| Homo sapiens phosphomannomutase 1 (PMM1), mRNA	c(t = -1.34566058201288)	0.671365259609464	0.192873066174643
gi|313482862|ref|NM_015704.2| Homo sapiens desumoylating isopeptidase 1 (DESI1), mRNA	c(t = 0.786129015633164)	0.882231906383363	0.442353639153573
gi|51317375|ref|NM_001003796.1| Homo sapiens NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae) (NHP2L1), transcript variant 2, mRNA	c(t = -3.74178942020444)	0.0881102727232917	0.00118053986838176
gi|219282704|ref|NM_001142964.1| Homo sapiens chromosome 22 open reading frame 46 (C22orf46), mRNA	c(t = -0.248951324992413)	0.952578015344774	0.805770895641901
gi|90403580|ref|NM_152513.3| Homo sapiens meiosis inhibitor 1 (MEI1), mRNA	c(t = -1.44390284998438)	0.655086331980207	0.164635137453605
gi|50881951|ref|NM_024821.2| Homo sapiens coiled-coil domain containing 134 (CCDC134), mRNA	c(t = 2.57577739575472)	0.280454408067865	0.0174400677822185
gi|523425747|ref|NM_004599.3| Homo sapiens sterol regulatory element binding transcription factor 2 (SREBF2), transcript variant 1, mRNA	c(t = 1.4299969591184)	0.655086331980207	0.167137713066127
gi|262205723|ref|NR_029507.1| Homo sapiens microRNA 33a (MIR33A), microRNA	c(t = 0.187939532558681)	0.958322479179748	0.852840153800744
gi|169808386|ref|NM_052945.3| Homo sapiens tumor necrosis factor receptor superfamily, member 13C (TNFRSF13C), mRNA	c(t = -0.568025128803465)	0.914839559570677	0.575795540567159
gi|50845413|ref|NM_001002876.1| Homo sapiens centromere protein M (CENPM), transcript variant 2, mRNA	c(t = 0.598685307499535)	0.912468460962389	0.556110375507725
gi|50845412|ref|NM_024053.3| Homo sapiens centromere protein M (CENPM), transcript variant 1, mRNA	c(t = -1.56177601578548)	0.588391251432701	0.132929021777265
gi|158966690|ref|NM_001110215.1| Homo sapiens centromere protein M (CENPM), transcript variant 3, mRNA	c(t = -2.38994859533837)	0.308751717172619	0.0262557458068344
gi|156602652|ref|NM_019106.5| Homo sapiens septin 3 (SEPT3), transcript variant B, mRNA	c(t = -2.54983082498652)	0.28282145340759	0.0183264339335916
gi|156602654|ref|NM_145733.2| Homo sapiens septin 3 (SEPT3), transcript variant A, mRNA	c(t = 1.61473058889984)	0.565191694097891	0.120623137096185
gi|169881262|ref|NM_000262.2| Homo sapiens N-acetylgalactosaminidase, alpha- (NAGA), mRNA	c(t = 0.533288496979393)	0.914839559570677	0.599186659372423
gi|115583656|ref|NM_001002034.2| Homo sapiens family with sequence similarity 109, member B (FAM109B), mRNA	c(t = -0.769861960739703)	0.883629920587992	0.45055053111502
gi|333609241|ref|NM_033318.4| Homo sapiens single-pass membrane protein with aspartate-rich tail 1 (SMDT1), mRNA	c(t = 0.70122553160881)	0.892099715313907	0.490576726109574
gi|300796283|ref|NR_034118.1| Homo sapiens NDUFA6 antisense RNA 1 (head to head) (NDUFA6-AS1), non-coding RNA	c(t = -0.552401002264081)	0.914839559570677	0.586477493833756
gi|392513722|ref|NM_001025161.2| Homo sapiens cytochrome P450, family 2, subfamily D, polypeptide 6 (CYP2D6), transcript variant 2, mRNA	c(t = 0.290707099288527)	0.949312629310078	0.774054258088884
gi|392513720|ref|NM_000106.5| Homo sapiens cytochrome P450, family 2, subfamily D, polypeptide 6 (CYP2D6), transcript variant 1, mRNA	c(t = 0.103041129049791)	0.972026388883701	0.919176165214613
gi|523425754|ref|NM_181492.2| Homo sapiens transcription factor 20 (AR1) (TCF20), transcript variant 2, mRNA	c(t = -0.915865574853338)	0.826812126878183	0.370390249756888
gi|302393532|ref|NR_036498.1| Homo sapiens opioid growth factor receptor pseudogene (LOC388906), non-coding RNA	c(t = 0.641231974181446)	0.898413397177349	0.528205412187124
gi|132626795|ref|NM_145912.5| Homo sapiens NFAT activating protein with ITAM motif 1 (NFAM1), mRNA	c(t = -2.86077294552735)	0.212297710093075	0.00929499606361974
gi|296317288|ref|NM_015703.4| Homo sapiens ribosomal RNA processing 7 homolog A (S. cerevisiae) (RRP7A), mRNA	c(t = -1.05139817097059)	0.768529272587385	0.304564176974339
gi|195927034|ref|NR_002184.2| Homo sapiens ribosomal RNA processing 7 homolog B (S. cerevisiae) (RRP7B), non-coding RNA	c(t = 0.748387208011583)	0.883629920587992	0.462162270568078
gi|522020046|ref|NM_178136.2| Homo sapiens polymerase (DNA-directed), delta interacting protein 3 (POLDIP3), transcript variant 2, mRNA	c(t = -0.0968651290063043)	0.972026388883701	0.923794350104808
